"","id","Data.source.citation","Class","Order","Family","Genus","Species","Sub.species","Authority","Common.Name","Location.of.population","Country.list","Region","Decimal.Latitude","Decimal.Longitude","Are.coordinates.for.specific.location.","system","biome","realm","Native","Alien","Invasive","Units","Sampling.method","Data.transformed","mu","lCI","uCI","sigma^2","tau^2","x0","Start","End"
"5619",14373,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Seiurus","aurocapilla",NA,"(Linnaeus, 1766)","Ovenbird","Northwest Territories","Canada","North America",64.407745,-120.52011,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0364857660429261,-0.0274721857554625,0.100443717841315,0.0188190350555418,0.0207621589050431,0.138016827508353,1,20
"5620",14374,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Seiurus","aurocapilla",NA,"(Linnaeus, 1766)","Ovenbird","Nova Scotia and Prince Edward Island","Canada","North America",45.290147,-62.735984,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.00120144899403019,-0.0368048150520508,0.0392077130401112,0.0133853773632809,0.0353702285171345,0.322012296862684,1,39
"5621",14375,"Environment Canada (2014). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2012. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Parkesia","noveboracensis",NA,"(Gmelin, 1789)","Northern waterthrush","Alberta","Canada","North America",55.142948,-114.807219,FALSE,"Terrestrial","Temperate coniferous forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0282779778578098,-0.011491915734888,0.0680478714505076,0.0139983108175586,1.31484221543672e-24,-0.0182779778577775,1,35
"5622",14376,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Parkesia","noveboracensis",NA,"(Gmelin, 1789)","Northern waterthrush","Manitoba","Canada","North America",55.443204,-97.404876,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0259116220585593,0.017327556144183,0.0344956879729357,0.000728882530625156,4.31760393797103e-18,-0.00567271420873298,1,39
"5623",14377,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Parkesia","noveboracensis",NA,"(Gmelin, 1789)","Northern waterthrush","Newfoundland and Labrador","Canada","North America",53.003392,-60.79843,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.022060689660339,-0.0440852523401124,-3.61269805656643e-05,0.00418529972591764,0.00255229930570284,0.999334897970164,1,35
"5624",14378,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Parkesia","noveboracensis",NA,"(Gmelin, 1789)","Northern waterthrush","Northwest Territories","Canada","North America",64.407745,-120.52011,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.029129223364336,0.0194634055876039,0.0387950411410681,0.000820041447132154,0.000131564626080896,0.00744340439855679,1,35
"5625",14379,"Environment Canada (2014). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2012. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Parkesia","noveboracensis",NA,"(Gmelin, 1789)","Northern waterthrush","Nova Scotia and Prince Edward Island","Canada","North America",45.290147,-62.735984,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0125338753387534,-0.048275969157478,0.0733437198349848,0.0346527849738678,3.48935681757166e-18,0.351124661246605,1,37
"5626",14380,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Parkesia","noveboracensis",NA,"(Gmelin, 1789)","Northern waterthrush","Saskatchewan","Canada","North America",55.410147,-105.758445,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.024506984290704,0.00975480908960564,0.0392591594918024,0.0018707020902252,0.0162449871876169,0.0382616533500487,1,39
"5627",14381,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Parkesia","noveboracensis",NA,"(Gmelin, 1789)","Northern waterthrush","Yukon","Canada","North America",63.748366,-136.036766,FALSE,"Terrestrial","Tundra","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0156048684705177,-0.0100276010729485,0.0412373380139839,0.00535959864120811,0.0277888250633792,0.0904951241178013,1,36
"5628",14382,"Environment Canada (2014). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2012. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Apodiformes","Trochilidae","Selasphorus","rufus",NA,"(Gmelin, 1788)","Rufous hummingbird","Alberta","Canada","North America",55.142948,-114.807219,FALSE,"Terrestrial","Temperate coniferous forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0320678140255586,-0.0345490830518476,-0.0295865449992697,2.02872638376779e-10,0.00479507221596934,1.01812389932813,1,33
"5629",14383,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Setophaga","ruticilla",NA,"(Linnaeus, 1758)","American redstart","Alberta","Canada","North America",55.142948,-114.807219,FALSE,"Terrestrial","Temperate coniferous forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0190224674417426,-0.0242522029753836,-0.0137927319081016,7.23046223596305e-11,0.0325323813103565,0.92921405277289,1,38
"5630",14384,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Setophaga","ruticilla",NA,"(Linnaeus, 1758)","American redstart","British Columbia","Canada","North America",56.159482,-125.441985,FALSE,"Terrestrial","Temperate coniferous forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.00768575372264045,-0.0260248417402332,0.0106533342949523,0.00265868251291307,0.0488779756041295,0.769461483425773,1,39
"5631",14385,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Setophaga","ruticilla",NA,"(Linnaeus, 1758)","American redstart","Manitoba","Canada","North America",55.443204,-97.404876,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0263157893693364,0.0202530330383948,0.0323785457002779,0.00036358978086844,2.09179805993048e-10,-0.00143484527930348,1,39
"5632",14386,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Setophaga","ruticilla",NA,"(Linnaeus, 1758)","American redstart","New Brunswick","Canada","North America",46.666605,-66.291594,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0128369704806242,-0.0529400817275089,0.0272661407662604,0.0159084397647354,1.79674757379968e-11,0.839910141109737,1,39
"5633",14387,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Setophaga","ruticilla",NA,"(Linnaeus, 1758)","American redstart","Newfoundland and Labrador","Canada","North America",53.003392,-60.79843,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0312500002358814,0.020382878017427,0.0421171224543358,0.000983709647594742,2.82159302252712e-10,-0.00151316237648858,1,33
"5634",14388,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Setophaga","ruticilla",NA,"(Linnaeus, 1758)","American redstart","Northwest Territories","Canada","North America",64.407745,-120.52011,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.052117263843269,-0.0960963559344917,-0.00813817175204624,0.00956607931107319,1.92383738796711e-12,0.912280130301294,1,20
"5635",14389,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Setophaga","ruticilla",NA,"(Linnaeus, 1758)","American redstart","Nova Scotia and Prince Edward Island","Canada","North America",45.290147,-62.735984,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0171639289306068,-0.054840354484052,0.0205124966228385,0.0140414138937952,1.24965358768051e-24,0.778756285618557,1,39
"5636",14390,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Setophaga","ruticilla",NA,"(Linnaeus, 1758)","American redstart","Ontario","Canada","North America",51.433288,-87.125633,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.00652421119142401,-0.0140547810839158,0.00100635870106782,5.95971636433543e-08,0.0729149311872848,0.680968348407952,1,39
"5637",14391,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Setophaga","ruticilla",NA,"(Linnaeus, 1758)","American redstart","QuÌ©bec","Canada","North America",52.941847,-73.107078,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0132595402052011,0.00874313979758272,0.0177759406128194,2.02233231917078e-05,0.0231568463163898,0.200470705229462,1,39
"5638",14392,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Setophaga","ruticilla",NA,"(Linnaeus, 1758)","American redstart","Saskatchewan","Canada","North America",55.410147,-105.758445,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.00709466606542919,-0.0137003884986817,-0.000488943632176715,8.81425074024765e-09,0.0561106196839255,0.584847129767849,1,39
"5639",14393,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Setophaga","ruticilla",NA,"(Linnaeus, 1758)","American redstart","Yukon","Canada","North America",63.748366,-136.036766,FALSE,"Terrestrial","Tundra","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.043647928467382,0.0374445096783211,0.0498513472564429,0.000118751084819414,0.00394232767717795,-0.0315831929890574,1,23
"5640",14394,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Turdidae","Sialia","currucoides",NA,"Bechstein, 1798","Mountain bluebird","Manitoba","Canada","North America",55.443204,-97.404876,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0257606024460484,-0.0438214551328975,-0.00769974975919931,0.0032266203450165,1.22364625027239e-08,0.947153089199901,1,39
"5641",14395,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Turdidae","Sialia","currucoides",NA,"Bechstein, 1798","Mountain bluebird","Yukon","Canada","North America",63.748366,-136.036766,FALSE,"Terrestrial","Tundra","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0376796279927064,-0.0450356789008728,-0.0303235770845399,3.52114069790544e-10,0.0142546728162707,0.795894862611928,1,23
"5642",14396,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Turdidae","Sialia","sialis",NA,"(Linnaeus, 1758)","Eastern bluebird","Manitoba","Canada","North America",55.443204,-97.404876,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0177209276502079,-0.0191607258567583,0.0546025811571742,0.0131849035952389,0.00695533040467908,0.0241155510421295,1,39
"5643",14397,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Turdidae","Sialia","sialis",NA,"(Linnaeus, 1758)","Eastern bluebird","New Brunswick","Canada","North America",46.666605,-66.291594,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0246504773918392,0.0157735444361113,0.0335274103475672,0.000751193927715144,0.000874460840150782,0.019878986006193,1,39
"5644",14398,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Turdidae","Sialia","sialis",NA,"(Linnaeus, 1758)","Eastern bluebird","Ontario","Canada","North America",51.433288,-87.125633,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0160208212839791,-0.0336457712198576,0.0656874137878157,0.0244005819491363,1.95052150084801e-56,0.143429728166594,1,39
"5645",14399,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Turdidae","Sialia","sialis",NA,"(Linnaeus, 1758)","Eastern bluebird","QuÌ©bec","Canada","North America",52.941847,-73.107078,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0248755804823928,0.0173575956059803,0.0323935653588053,0.000476319105605631,0.0051078505952393,0.014039756495553,1,39
"5646",14400,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Sittidae","Sitta","canadensis",NA,"Linnaeus, 1766","Red-breasted nuthatch","Manitoba","Canada","North America",55.443204,-97.404876,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0174783813845733,0.0126592432479226,0.022297519521224,1.15648727809398e-07,0.0298467820692908,-0.0378010003559626,1,39
"5647",14401,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Sittidae","Sitta","canadensis",NA,"Linnaeus, 1766","Red-breasted nuthatch","Newfoundland and Labrador","Canada","North America",53.003392,-60.79843,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0180665135715686,-0.000851992754260823,0.0369850198973981,0.00241153532199732,0.0299360482598359,-0.0340334158129266,1,33
"5648",14402,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Sittidae","Sitta","canadensis",NA,"Linnaeus, 1766","Red-breasted nuthatch","Northwest Territories","Canada","North America",64.407745,-120.52011,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.000397224626566782,-0.0325791037963814,0.0317846545432478,0.002532726780522,0.0790246666900057,0.430908984433739,1,20
"5649",14403,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Sittidae","Sitta","canadensis",NA,"Linnaeus, 1766","Red-breasted nuthatch","Nova Scotia and Prince Edward Island","Canada","North America",45.290147,-62.735984,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.00309157038939223,-0.0683269286628656,0.07451006944165,0.0504536849909676,1.89000549941091e-13,0.0069084296106747,1,39
"5650",14404,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Sittidae","Sitta","canadensis",NA,"Linnaeus, 1766","Red-breasted nuthatch","Saskatchewan","Canada","North America",55.410147,-105.758445,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0277777777777068,0.00637249158789298,0.0491830639675206,0.00429370730087169,9.99627868312859e-13,-0.00786978061389672,1,37
"5651",14405,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Sittidae","Sitta","canadensis",NA,"Linnaeus, 1766","Red-breasted nuthatch","Yukon","Canada","North America",63.748366,-136.036766,FALSE,"Terrestrial","Tundra","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0207573398788779,0.00820736019707043,0.0333073195606853,0.00127519704988401,0.00732596179659261,0.0336582275189988,1,36
"5652",14406,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Sittidae","Sitta","carolinensis",NA,"Latham, 1790","White-breasted nuthatch","Manitoba","Canada","North America",55.443204,-97.404876,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0184440603728704,0.0114914364881936,0.0253966842575473,0.000318729847824925,0.0150155251220452,-0.025235828857248,1,39
"5653",14407,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Sittidae","Sitta","carolinensis",NA,"Latham, 1790","White-breasted nuthatch","New Brunswick","Canada","North America",46.666605,-66.291594,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0155666803460468,0.004469149242848,0.0266642114492456,0.000937007042226433,0.0221638312724661,0.275715408216217,1,39
"5654",14408,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Sittidae","Sitta","carolinensis",NA,"Latham, 1790","White-breasted nuthatch","Nova Scotia and Prince Edward Island","Canada","North America",45.290147,-62.735984,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0254758717527183,0.0150057567391269,0.0359459867663097,0.0010466888208894,0.00114700899403604,0.0160963192731627,1,39
"5655",14409,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Sittidae","Sitta","carolinensis",NA,"Latham, 1790","White-breasted nuthatch","Saskatchewan","Canada","North America",55.410147,-105.758445,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0222323368582348,0.00117053262771728,0.0432941410887523,0.00424613182891827,0.00420901256293505,-0.00359715580905972,1,39
"5656",14410,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Fringillidae","Carduelis","pinus",NA,"(Wilson, 1810)","Pine siskin","Manitoba","Canada","North America",55.443204,-97.404876,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0155894317892072,-0.0471814596462835,0.0160025960678691,0.00937073062411006,0.0177867508777969,0.730939194603653,1,39
"5657",14411,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Fringillidae","Carduelis","pinus",NA,"(Wilson, 1810)","Pine siskin","Newfoundland and Labrador","Canada","North America",53.003392,-60.79843,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.00808050326944361,-0.01357398594879,-0.00258702059009721,1.99668100340407e-09,0.0280445064708222,0.44058390648126,1,35
"5658",14412,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Fringillidae","Carduelis","pinus",NA,"(Wilson, 1810)","Pine siskin","Northwest Territories","Canada","North America",64.407745,-120.52011,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0184197795739781,-0.0236567731982747,-0.0131827859496816,3.3946688022043e-09,0.0254866686035367,0.870300044214442,1,35
"5659",14413,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Fringillidae","Carduelis","pinus",NA,"(Wilson, 1810)","Pine siskin","Nova Scotia and Prince Edward Island","Canada","North America",45.290147,-62.735984,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.00851044593092746,-0.0431623138112994,0.0261414219494445,0.0109388862270992,0.04108448656808,0.416840745206122,1,39
"5660",14414,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Fringillidae","Carduelis","pinus",NA,"(Wilson, 1810)","Pine siskin","Yukon","Canada","North America",63.748366,-136.036766,FALSE,"Terrestrial","Tundra","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.012233713070403,-0.0305853069957805,0.00611788085497457,0.00252040355399189,0.0324975698483835,0.58629148051564,1,36
"5661",14415,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Fringillidae","Carduelis","tristis",NA,"(Linnaeus, 1758)","American goldfinch","Newfoundland and Labrador","Canada","North America",53.003392,-60.79843,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.029593961302794,0.0187071616325258,0.0404807609730622,0.000951570785932405,0.000869217956675528,0.000428807670048497,1,33
"5662",14416,"Environment Canada (2014). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2012. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Fringillidae","Carduelis","tristis",NA,"(Linnaeus, 1758)","American goldfinch","Nova Scotia and Prince Edward Island","Canada","North America",45.290147,-62.735984,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.000496211627247214,-0.00496200286865164,0.00595442612314607,5.85886795862709e-10,0.0327110559601624,0.56486455911807,1,37
"5663",14417,"Environment Canada (2014). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2012. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Emberizidae","Spizella","arborea",NA,"(Wilson, 1810)","American tree sparrow","British Columbia","Canada","North America",56.159482,-125.441985,FALSE,"Terrestrial","Temperate coniferous forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0266751859679639,-0.0378487641084518,-0.0155016078274761,0.000869324084313955,0.00577499457672151,0.921368013111494,1,32
"5664",14418,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Emberizidae","Spizella","arborea",NA,"(Wilson, 1810)","American tree sparrow","Yukon","Canada","North America",63.748366,-136.036766,FALSE,"Terrestrial","Tundra","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0199549321218132,-0.0299702127161243,-0.0099396515275021,0.000625840891704754,0.0227235158080538,0.631929423435985,1,36
"5665",14419,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Emberizidae","Spizella","pallida",NA,"(Swainson, 1832)","Clay-colored sparrow","Northwest Territories","Canada","North America",64.407745,-120.52011,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0492660221322371,-0.0577624370744621,-0.0407696071900121,7.83826619157955e-11,0.0124962821205105,0.978027210121843,1,20
"5666",14420,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Emberizidae","Spizella","pallida",NA,"(Swainson, 1832)","Clay-colored sparrow","QuÌ©bec","Canada","North America",52.941847,-73.107078,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0256765811921886,0.0190397055286894,0.0323134568556878,0.000392281191095518,0.00214990514929212,-0.00866386801017611,1,39
