"","model","metric","mean"
"27458","771","mean.units",0.00716958656506484
"27459","7710","mean.units",0.00752016400401486
"27460","7711","mean.units",0.00685958803357694
"27461","7712","mean.units",0.00823453856454143
"27462","7713","mean.units",0.0117467220195696
"27463","7714","mean.units",0.0089070205548538
"27464","7715","mean.units",0.0081303244879666
"27465","7716","mean.units",0.00873206350480264
"27466","7717","mean.units",0.0077679304432709
"27467","7718","mean.units",0.0103401849142668
"27468","7719","mean.units",0.00929911631643687
"27469","772","mean.units",0.00889602441298987
"27470","7720","mean.units",0.0086247841081184
"27471","7721","mean.units",0.00600178722243583
"27472","7722","mean.units",0.00675557506597169
"27473","7723","mean.units",0.00553045187736179
"27474","7724","mean.units",0.00738091433072939
"27475","7725","mean.units",0.00660930903627392
"27476","7726","mean.units",0.00861199213806048
"27477","7727","mean.units",0.00725612993810066
"27478","7728","mean.units",0.00830462691908935
"27479","7729","mean.units",0.00642932258586042
"27480","773","mean.units",0.00953136328771608
"27481","7730","mean.units",0.00812627504679692
"27482","7731","mean.units",0.00752592589769282
"27483","7732","mean.units",0.00630683987370987
"27484","7733","mean.units",0.00698659652785601
"27485","7734","mean.units",0.00833088836202154
"27486","7735","mean.units",0.00619214164316653
"27487","7736","mean.units",0.00729084524161449
"27488","7737","mean.units",0.00939858582829354
"27489","7738","mean.units",0.00611626276671386
"27490","7739","mean.units",0.00664060910420485
"27491","774","mean.units",0.0106683152304647
"27492","7740","mean.units",0.00624821501411152
"27493","7741","mean.units",0.00805853152794078
"27494","7742","mean.units",0.00891806009671267
"27495","7743","mean.units",0.00843974861079886
"27496","7744","mean.units",0.00598436858728573
"27497","7745","mean.units",0.00692152609474199
"27498","7746","mean.units",0.0057472726521371
"27499","7747","mean.units",0.0056369410959653
"27500","7748","mean.units",0.00648366090062133
"27501","7749","mean.units",0.00760572197882351
"27502","775","mean.units",0.00913392504452426
"27503","7750","mean.units",0.00877667336562754
"27504","7751","mean.units",0.00858910400640456
"27505","7752","mean.units",0.00877753841110596
"27506","7753","mean.units",0.00807638092834411
"27507","7754","mean.units",0.00719259775006051
"27508","7755","mean.units",0.00674223219715521
"27509","7756","mean.units",0.00662279603950484
"27510","7757","mean.units",0.00788833057198028
"27511","7758","mean.units",0.0083010246328929
"27512","7759","mean.units",0.00769882817829772
"27513","776","mean.units",0.00695363846858948
"27514","7760","mean.units",0.00754215895997746
"27515","7761","mean.units",0.00604343324667519
"27516","7762","mean.units",0.00859427738291974
"27517","7763","mean.units",0.00784162780471583
"27518","7764","mean.units",0.00687589521783967
"27519","7765","mean.units",0.00979932266744322
"27520","7766","mean.units",0.00844181991406323
"27521","7767","mean.units",0.00812444967958182
"27522","7768","mean.units",0.0079601986038016
"27523","7769","mean.units",0.00902000616872455
"27524","777","mean.units",0.00675622313071074
"27525","7770","mean.units",0.00730125227096737
"27526","7771","mean.units",0.00671676396036249
"27527","7772","mean.units",0.00691969717223105
"27528","7773","mean.units",0.00578425440580855
"27529","7774","mean.units",0.00689718921164646
"27530","7775","mean.units",0.00833822858895375
"27531","7776","mean.units",0.00702378664055219
"27532","7777","mean.units",0.00807731782370847
"27533","7778","mean.units",0.00730717855083292
"27534","7779","mean.units",0.00659393781038411
"27535","778","mean.units",0.00606529909847281
"27536","7780","mean.units",0.00625417908520235
"27537","7781","mean.units",0.00740415385842976
"27538","7782","mean.units",0.00656100439806208
"27539","7783","mean.units",0.00802250626068784
"27540","7784","mean.units",0.00815484645804094
"27541","7785","mean.units",0.00829795416470302
"27542","7786","mean.units",0.00663307195759725
"27543","7787","mean.units",0.00533490435088815
"27544","7788","mean.units",0.00878017735357514
"27545","7789","mean.units",0.00731551868531053
"27546","779","mean.units",0.00577454656621031
"27547","7790","mean.units",0.00576449632305502
"27548","7791","mean.units",0.00765974178837717
"27549","7792","mean.units",0.0103698556661531
"27550","7793","mean.units",0.00874049653719898
"27551","7794","mean.units",0.00841491205082135
"27552","7795","mean.units",0.0080119463500608
"27553","7796","mean.units",0.0101375745432598
"27554","7797","mean.units",0.00825526064536899
"27555","7798","mean.units",0.00651292083716413
"27556","7799","mean.units",0.00872880173703319
"27557","78","mean.units",0.00621430929631988
"27558","780","mean.units",0.0087680172669203
"27559","7800","mean.units",0.00685771757379154
"27560","7801","mean.units",0.00709167548507084
"27561","7802","mean.units",0.00575037246575643
"27562","7803","mean.units",0.00761010420856948
"27563","7804","mean.units",0.00761043084391682
"27564","7805","mean.units",0.00613468776494313
"27565","7806","mean.units",0.00746971530071583
"27566","7807","mean.units",0.00686244997233942
"27567","7808","mean.units",0.00729369325700466
"27568","7809","mean.units",0.00579002670005991
"27569","781","mean.units",0.00790318290737348
"27570","7810","mean.units",0.00577436116117735
"27571","7811","mean.units",0.00600119793483677
"27572","7812","mean.units",0.00697276480136869
"27573","7813","mean.units",0.00679956376816999
"27574","7814","mean.units",0.00698062757123265
"27575","7815","mean.units",0.00663493307505508
"27576","7816","mean.units",0.00835951246005854
"27577","7817","mean.units",0.00689329129343312
"27578","7818","mean.units",0.00873787917300164
"27579","7819","mean.units",0.00864494725149604
"27580","782","mean.units",0.00772077625832875
"27581","7820","mean.units",0.00750853959411896
"27582","7821","mean.units",0.00776469809275644
"27583","7822","mean.units",0.00871572319482597
"27584","7823","mean.units",0.00806006221925935
"27585","7824","mean.units",0.00599808459643857
"27586","7825","mean.units",0.00725506477407363
"27587","7826","mean.units",0.00653894640955492
"27588","7827","mean.units",0.00685941448708295
"27589","7828","mean.units",0.00807685597404516
"27590","7829","mean.units",0.00991723548123729
"27591","783","mean.units",0.00719600306326977
"27592","7830","mean.units",0.0110553029943607
"27593","7831","mean.units",0.00832633586814054
"27594","7832","mean.units",0.00906601181284351
"27595","7833","mean.units",0.0076519198257663
"27596","7834","mean.units",0.00767657222886981
"27597","7835","mean.units",0.00761592935232522
"27598","7836","mean.units",0.00951870701343084
"27599","7837","mean.units",0.00814960105951645
"27600","7838","mean.units",0.00661049200086103
"27601","7839","mean.units",0.00589880070300718
"27602","784","mean.units",0.00663360147278329
"27603","7840","mean.units",0.00647930413640619
"27604","7841","mean.units",0.00530319859984594
"27605","7842","mean.units",0.00578136454720694
"27606","7843","mean.units",0.00609989482382738
"27607","7844","mean.units",0.00771341961112229
"27608","7845","mean.units",0.00658712875123676
"27609","7846","mean.units",0.00785706614020773
"27610","7847","mean.units",0.00690127226116376
"27611","7848","mean.units",0.00839521405449947
"27612","7849","mean.units",0.00983660015636573
"27613","785","mean.units",0.00648338075652833
"27614","7850","mean.units",0.00741233365768425
"27615","7851","mean.units",0.00922317724581143
"27616","7852","mean.units",0.0089444698824577
"27617","7853","mean.units",0.00866772918623025
"27618","7854","mean.units",0.00765257609142443
"27619","7855","mean.units",0.0100940627719129
"27620","7856","mean.units",0.00830559284348857
"27621","7857","mean.units",0.0065355681320401
"27622","7858","mean.units",0.00708675471804841
"27623","7859","mean.units",0.0115059262746911
"27624","786","mean.units",0.00612416375937787
"27625","7860","mean.units",0.00967911468458122
"27626","7861","mean.units",0.00712148707573283
"27627","7862","mean.units",0.00711095687605382
"27628","7863","mean.units",0.00647502133854114
"27629","7864","mean.units",0.00852287804818062
"27630","7865","mean.units",0.00889422100932443
"27631","7866","mean.units",0.00687684087072353
"27632","7867","mean.units",0.00748459281614187
"27633","7868","mean.units",0.00736496377146796
"27634","7869","mean.units",0.0073979934672884
"27635","787","mean.units",0.00656684773502238
"27636","7870","mean.units",0.00550612351305236
"27637","7871","mean.units",0.00556049766179986
"27638","7872","mean.units",0.00580606068182902
"27639","7873","mean.units",0.0091030548933701
"27640","7874","mean.units",0.00762725491584688
"27641","7875","mean.units",0.0106800235345424
"27642","7876","mean.units",0.00863998540841648
"27643","7877","mean.units",0.00959383333485127
"27644","7878","mean.units",0.0100498310083747
"27645","7879","mean.units",0.00990509210461525
"27646","788","mean.units",0.00725269935003124
"27647","7880","mean.units",0.00923221764484074
"27648","7881","mean.units",0.00915684591652035
"27649","7882","mean.units",0.00911740077023937
"27650","7883","mean.units",0.00983588951830857
"27651","7884","mean.units",0.0109061934331793
"27652","7885","mean.units",0.00769652588538083
"27653","7886","mean.units",0.00716374796819478
"27654","7887","mean.units",0.00735475985950594
"27655","7888","mean.units",0.0100136898272184
"27656","7889","mean.units",0.00763299555568001
"27657","789","mean.units",0.00812960490326281
"27658","7890","mean.units",0.00879706417121073
"27659","7891","mean.units",0.00795445169921333
"27660","7892","mean.units",0.00700576926404351
"27661","7893","mean.units",0.00695986471702465
"27662","7894","mean.units",0.00738303549879623
"27663","7895","mean.units",0.00751065071995924
"27664","7896","mean.units",0.00699672370774843
"27665","7897","mean.units",0.00675052926769473
"27666","7898","mean.units",0.00743676394341698
"27667","7899","mean.units",0.00633329055186054
"27668","79","mean.units",0.00729730936997845
"27669","790","mean.units",0.00671101175267213
"27670","7900","mean.units",0.00632569136182063
"27671","7901","mean.units",0.00848092567275071
"27672","7902","mean.units",0.00913691384055578
"27673","7903","mean.units",0.0071575266701426
"27674","7904","mean.units",0.00737863245720782
"27675","7905","mean.units",0.007490499583844
"27676","7906","mean.units",0.00752116701960647
"27677","7907","mean.units",0.00660568956615797
"27678","7908","mean.units",0.00686026347805162
"27679","7909","mean.units",0.0057753815450807
"27680","791","mean.units",0.00595985734623854
"27681","7910","mean.units",0.00624963449531505
"27682","7911","mean.units",0.00612400647917518
"27683","7912","mean.units",0.00615500124309835
"27684","7913","mean.units",0.00647389314679924
"27685","7914","mean.units",0.00658777707350916
"27686","7915","mean.units",0.00767398804701215
"27687","7916","mean.units",0.00700693358409895
"27688","7917","mean.units",0.00729185909006335
"27689","7918","mean.units",0.00882148448692412
"27690","7919","mean.units",0.007358024225491
"27691","792","mean.units",0.00549409603791864
"27692","7920","mean.units",0.00679403101511972
"27693","7921","mean.units",0.00585306636716115
"27694","7922","mean.units",0.0075649209255497
"27695","7923","mean.units",0.00690563121131991
"27696","7924","mean.units",0.00575590568005559
"27697","7925","mean.units",0.00500788620981045
"27698","7926","mean.units",0.00685090734578326
"27699","7927","mean.units",0.00843849005770048
"27700","7928","mean.units",0.00676169151437592
"27701","7929","mean.units",0.00712851776711063
"27702","793","mean.units",0.00734851064637492
"27703","7930","mean.units",0.00811350116817873
"27704","7931","mean.units",0.00744581567498164
"27705","7932","mean.units",0.00754101588806998
"27706","7933","mean.units",0.00831796291993925
"27707","7934","mean.units",0.00778692677334237
"27708","7935","mean.units",0.00802080841450938
"27709","7936","mean.units",0.00967853201952843
"27710","7937","mean.units",0.00874397807758679
"27711","7938","mean.units",0.00627108901394978
"27712","7939","mean.units",0.00882044361159719
"27713","794","mean.units",0.00635218993305226
"27714","7940","mean.units",0.00899080973203091
"27715","7941","mean.units",0.00786731279317687
"27716","7942","mean.units",0.00625136187057715
"27717","7943","mean.units",0.00606016507345361
"27718","7944","mean.units",0.00608209986175508
"27719","7945","mean.units",0.00645755330373153
"27720","7946","mean.units",0.00690648730312745
"27721","7947","mean.units",0.00549246199428129
"27722","7948","mean.units",0.00675607598160828
"27723","7949","mean.units",0.00630750715391796
"27724","795","mean.units",0.0067847933198475
"27725","7950","mean.units",0.00564488809064918
"27726","7951","mean.units",0.00618205614615738
"27727","7952","mean.units",0.00704854481806203
"27728","7953","mean.units",0.00673273805917707
"27729","7954","mean.units",0.00743845159766668
"27730","7955","mean.units",0.00614907126064885
"27731","7956","mean.units",0.00675640715430233
"27732","7957","mean.units",0.00660486811192711
"27733","7958","mean.units",0.00684210108379252
"27734","7959","mean.units",0.00821564415465376
"27735","796","mean.units",0.00623876117498993
"27736","7960","mean.units",0.00833650624078464
"27737","7961","mean.units",0.00741093774058616
"27738","7962","mean.units",0.00778493227876497
"27739","7963","mean.units",0.00861959333083141
"27740","7964","mean.units",0.00728227189453124
"27741","7965","mean.units",0.0092458295530065
"27742","7966","mean.units",0.00826345375646092
"27743","7967","mean.units",0.00817289422810663
"27744","7968","mean.units",0.00837175683102073
"27745","7969","mean.units",0.00563655156814272
"27746","797","mean.units",0.00769151289025648
"27747","7970","mean.units",0.00844814735785226
"27748","7971","mean.units",0.00811238983611482
"27749","7972","mean.units",0.00716885820120059
"27750","7973","mean.units",0.00758637641462917
"27751","7974","mean.units",0.00664527200872513
"27752","7975","mean.units",0.00726944026458165
"27753","7976","mean.units",0.00888240307959568
"27754","7977","mean.units",0.0107805044984568
"27755","7978","mean.units",0.00948728144914448
"27756","7979","mean.units",0.00923035230993103
"27757","798","mean.units",0.00772586689060956
"27758","7980","mean.units",0.00872096793511589
"27759","7981","mean.units",0.00806204924351733
"27760","7982","mean.units",0.00715718503549803
"27761","7983","mean.units",0.00879285955339605
"27762","7984","mean.units",0.00891030517610414
"27763","7985","mean.units",0.00609511636234744
"27764","7986","mean.units",0.0077537195148101
"27765","7987","mean.units",0.00781086793790465
"27766","7988","mean.units",0.00707060646339028
"27767","7989","mean.units",0.00753391751929356
"27768","799","mean.units",0.00864875292128161
"27769","7990","mean.units",0.00588075787725245
"27770","7991","mean.units",0.00570666357384794
"27771","7992","mean.units",0.00624206225219054
"27772","7993","mean.units",0.00719655571751372
"27773","7994","mean.units",0.00681119387094055
"27774","7995","mean.units",0.00663043735966566
"27775","7996","mean.units",0.00574993877114426
"27776","7997","mean.units",0.00630172741659597
"27777","7998","mean.units",0.00727492258776723
"27778","7999","mean.units",0.00782885747450001
"27779","8","mean.units",0.00823035592752547
"27780","80","mean.units",0.00800736126302807
"27781","800","mean.units",0.00817469637672484
"27782","8000","mean.units",0.00798251076032756
"27783","8001","mean.units",0.00803782984611763
"27784","8002","mean.units",0.00613309815246079
"27785","8003","mean.units",0.00762046506775438
"27786","8004","mean.units",0.00782084005302859
"27787","8005","mean.units",0.00665285933700039
"27788","8006","mean.units",0.00838232431745518
"27789","8007","mean.units",0.00752894802990812
"27790","8008","mean.units",0.00808663745494342
"27791","8009","mean.units",0.00907669633992668
"27792","801","mean.units",0.00740200438015266
"27793","8010","mean.units",0.00694763940027909
"27794","8011","mean.units",0.00873068221010211
"27795","8012","mean.units",0.00960576026691406
"27796","8013","mean.units",0.0074594277293417
"27797","8014","mean.units",0.00725521214531724
"27798","8015","mean.units",0.00646753891372794
"27799","8016","mean.units",0.00684071014051858
"27800","8017","mean.units",0.00723209987405894
"27801","8018","mean.units",0.00820590422728857
"27802","8019","mean.units",0.00608608453105252
"27803","802","mean.units",0.0069163988313325
"27804","8020","mean.units",0.00675708871865653
"27805","8021","mean.units",0.0071110530723019
"27806","8022","mean.units",0.00802100383929862
"27807","8023","mean.units",0.0074108614625276
"27808","8024","mean.units",0.00695629445198543
"27809","8025","mean.units",0.00691403032463214
"27810","8026","mean.units",0.00576693429790623
"27811","8027","mean.units",0.00733628028759044
"27812","8028","mean.units",0.00657364910207589
"27813","8029","mean.units",0.00752791751861825
"27814","803","mean.units",0.00745959397995259
"27815","8030","mean.units",0.00619041975573616
"27816","8031","mean.units",0.00842520960124488
"27817","8032","mean.units",0.00680304737262708
"27818","8033","mean.units",0.00726011092545719
"27819","8034","mean.units",0.0058840803118481
"27820","8035","mean.units",0.00673134080897812
"27821","8036","mean.units",0.00826156871828691
"27822","8037","mean.units",0.00673550293322198
"27823","8038","mean.units",0.00905848642715246
"27824","8039","mean.units",0.00744871547127135
"27825","804","mean.units",0.0059195403987906
"27826","8040","mean.units",0.00523301216247532
"27827","8041","mean.units",0.00638110642277438
"27828","8042","mean.units",0.0060879108968693
"27829","8043","mean.units",0.00960770283326994
"27830","8044","mean.units",0.00674964591329694
"27831","8045","mean.units",0.00626926953294532
"27832","8046","mean.units",0.00597051331198686
"27833","8047","mean.units",0.00574770634553649
"27834","8048","mean.units",0.00695088013828366
"27835","8049","mean.units",0.00699678176619309
"27836","805","mean.units",0.00776144543009158
"27837","8050","mean.units",0.0079067868631978
"27838","8051","mean.units",0.00773145722479755
"27839","8052","mean.units",0.00757717227522696
"27840","8053","mean.units",0.00711239786010068
"27841","8054","mean.units",0.00689787514339684
"27842","8055","mean.units",0.00769075959727482
"27843","8056","mean.units",0.00757371002731594
"27844","8057","mean.units",0.00997053656304314
"27845","8058","mean.units",0.00893572268359354
"27846","8059","mean.units",0.00932525047977035
"27847","806","mean.units",0.00731294266430745
"27848","8060","mean.units",0.00868938381096055
"27849","8061","mean.units",0.0066983903068252
"27850","8062","mean.units",0.0070168654413875
"27851","8063","mean.units",0.0069117962446161
"27852","8064","mean.units",0.00679875640272614
"27853","8065","mean.units",0.00687023156363826
"27854","8066","mean.units",0.00710906772740242
"27855","8067","mean.units",0.00659357390516095
"27856","8068","mean.units",0.00786121670391235
"27857","8069","mean.units",0.00693230491841715
"27858","807","mean.units",0.00681621269193033
"27859","8070","mean.units",0.00929064060851387
"27860","8071","mean.units",0.00990515643391515
"27861","8072","mean.units",0.00953882850454564
"27862","8073","mean.units",0.0119201403998934
"27863","8074","mean.units",0.00692184703311272
"27864","8075","mean.units",0.0072577529056889
"27865","8076","mean.units",0.00934828356590897
"27866","8077","mean.units",0.00832385991257766
"27867","8078","mean.units",0.00646610108214738
"27868","8079","mean.units",0.00746745715224667
"27869","808","mean.units",0.00603558369083509
"27870","8080","mean.units",0.00958135044154092
"27871","8081","mean.units",0.00754034576202022
"27872","8082","mean.units",0.00822592300586722
"27873","8083","mean.units",0.00692872646011051
"27874","8084","mean.units",0.0064597295988573
"27875","8085","mean.units",0.00812752302215573
"27876","8086","mean.units",0.00839486161328904
"27877","8087","mean.units",0.00761032782558248
"27878","8088","mean.units",0.00648602431526549
"27879","8089","mean.units",0.00616922189568495
"27880","809","mean.units",0.00715489898883927
"27881","8090","mean.units",0.00628296964181244
"27882","8091","mean.units",0.00656173661773095
"27883","8092","mean.units",0.00649545567938504
"27884","8093","mean.units",0.00581881696079723
"27885","8094","mean.units",0.00603998229296404
"27886","8095","mean.units",0.00820224657432334
"27887","8096","mean.units",0.00669443380122782
"27888","8097","mean.units",0.00718027209006322
"27889","8098","mean.units",0.0062703420487442
"27890","8099","mean.units",0.00660959574429745
"27891","81","mean.units",0.00707040555088795
"27892","810","mean.units",0.00669499103006693
"27893","8100","mean.units",0.0075571950883107
"27894","8101","mean.units",0.00755669991664471
"27895","8102","mean.units",0.00737192517710227
"27896","8103","mean.units",0.00630723597690928
"27897","8104","mean.units",0.00762957273246571
"27898","8105","mean.units",0.0119675901986744
"27899","8106","mean.units",0.00812230234226243
"27900","8107","mean.units",0.00694911836440243
"27901","8108","mean.units",0.00768825459142628
"27902","8109","mean.units",0.00717973325111959
"27903","811","mean.units",0.00978617399277449
"27904","8110","mean.units",0.00713938713959026
"27905","8111","mean.units",0.00722146523377903
"27906","8112","mean.units",0.00914781562602589
"27907","8113","mean.units",0.00866179910673789
"27908","8114","mean.units",0.00807155017440865
"27909","8115","mean.units",0.00694720628945625
"27910","8116","mean.units",0.00722054870119761
"27911","8117","mean.units",0.00905165440917709
"27912","8118","mean.units",0.00730741389715377
"27913","8119","mean.units",0.0075095440692594
"27914","812","mean.units",0.00880996228882264
"27915","8120","mean.units",0.00677175337227004
"27916","8121","mean.units",0.00524310176895995
"27917","8122","mean.units",0.00597323397109855
"27918","8123","mean.units",0.00632607340852634
"27919","8124","mean.units",0.00811754071001967
"27920","8125","mean.units",0.00628469108054767
"27921","8126","mean.units",0.0063040137879939
"27922","8127","mean.units",0.00568013675049465
"27923","8128","mean.units",0.00751585700022867
"27924","8129","mean.units",0.00446034331471773
"27925","813","mean.units",0.00671384225810737
"27926","8130","mean.units",0.00561777788980489
"27927","8131","mean.units",0.00798383416197881
"27928","8132","mean.units",0.00903119644022922
"27929","8133","mean.units",0.00850982418736273
"27930","8134","mean.units",0.00791816452302584
"27931","8135","mean.units",0.00696433226134194
"27932","8136","mean.units",0.00795187097713788
"27933","8137","mean.units",0.00740919471814209
"27934","8138","mean.units",0.00727372373851984
"27935","8139","mean.units",0.00701700094301688
"27936","814","mean.units",0.0069890924721208
"27937","8140","mean.units",0.00771013235208688
"27938","8141","mean.units",0.00754826343283223
"27939","8142","mean.units",0.0071569715903952
"27940","8143","mean.units",0.00740683955802915
"27941","8144","mean.units",0.00771188750678646
"27942","8145","mean.units",0.00664002116120017
"27943","8146","mean.units",0.00726359386242742
"27944","8147","mean.units",0.00626374524823807
"27945","8148","mean.units",0.00414229253203876
"27946","8149","mean.units",0.00770730354233214
"27947","815","mean.units",0.00668434296526104
"27948","8150","mean.units",0.00916955228239591
"27949","8151","mean.units",0.00959166499473125
"27950","8152","mean.units",0.00770903340263762
"27951","8153","mean.units",0.00820132403440466
"27952","8154","mean.units",0.0066174905413435
"27953","8155","mean.units",0.00711248899334505
"27954","8156","mean.units",0.00768204778731476
"27955","8157","mean.units",0.00556556227748308
"27956","8158","mean.units",0.00785550830437311
"27957","8159","mean.units",0.00899666661003544
"27958","816","mean.units",0.00570184283249819
"27959","8160","mean.units",0.0082040517707881
"27960","8161","mean.units",0.00595618946785092
"27961","8162","mean.units",0.00626364088496127
"27962","8163","mean.units",0.00559582320332458
"27963","8164","mean.units",0.0100774498405908
"27964","8165","mean.units",0.00736751647828889
"27965","8166","mean.units",0.00778459247805422
"27966","8167","mean.units",0.00529390059912973
"27967","8168","mean.units",0.00717095989258878
"27968","8169","mean.units",0.00688270761292278
"27969","817","mean.units",0.00716896483635134
"27970","8170","mean.units",0.00740312740067177
"27971","8171","mean.units",0.00688448766439597
"27972","8172","mean.units",0.00599693874264692
"27973","8173","mean.units",0.00685721960502805
"27974","8174","mean.units",0.00672989083923994
"27975","8175","mean.units",0.00643363451074323
"27976","8176","mean.units",0.00879434755106898
"27977","8177","mean.units",0.00609212850774698
"27978","8178","mean.units",0.00668407479163001
"27979","8179","mean.units",0.00650535408149739
"27980","818","mean.units",0.00548546073100955
"27981","8180","mean.units",0.00652451706857041
"27982","8181","mean.units",0.00704505460582649
"27983","8182","mean.units",0.00648245854545434
"27984","8183","mean.units",0.00676052234408597
"27985","8184","mean.units",0.00571669770979883
"27986","8185","mean.units",0.00631630017952141
"27987","8186","mean.units",0.00641846052597233
"27988","8187","mean.units",0.00704354328107285
"27989","8188","mean.units",0.00676188692603824
"27990","8189","mean.units",0.00652990203260564
"27991","819","mean.units",0.00715153452450439
"27992","8190","mean.units",0.00820546790956241
"27993","8191","mean.units",0.00812562144833632
"27994","8192","mean.units",0.00747812312684823
"27995","8193","mean.units",0.00776782267796902
"27996","8194","mean.units",0.00689745463452654
"27997","8195","mean.units",0.00807665939478577
"27998","8196","mean.units",0.00635835810333834
"27999","8197","mean.units",0.00802875755138321
"28000","8198","mean.units",0.00647240299353432
"28001","8199","mean.units",0.00648130024034985
"28002","82","mean.units",0.00670083832220129
"28003","820","mean.units",0.00679586555868193
"28004","8200","mean.units",0.00659747272941592
"28005","8201","mean.units",0.00841197083687157
"28006","8202","mean.units",0.00688805483921405
"28007","8203","mean.units",0.00923383293445555
"28008","8204","mean.units",0.00855649560415434
"28009","8205","mean.units",0.00798470875986425
"28010","8206","mean.units",0.00693811368334405
"28011","8207","mean.units",0.00685958838819757
"28012","8208","mean.units",0.00754711797505387
"28013","8209","mean.units",0.00733304549959284
"28014","821","mean.units",0.00625738008966941
"28015","8210","mean.units",0.00683530805195296
"28016","8211","mean.units",0.0062895479978541
"28017","8212","mean.units",0.00742399922045587
"28018","8213","mean.units",0.00818690418875434
"28019","8214","mean.units",0.0066548632931389
"28020","8215","mean.units",0.00542581922760001
"28021","8216","mean.units",0.0062974688624503
"28022","8217","mean.units",0.00730908122409308
"28023","8218","mean.units",0.00802874958140778
"28024","8219","mean.units",0.00577815215502882
"28025","822","mean.units",0.00640696773902765
"28026","8220","mean.units",0.00698840571203847
"28027","8221","mean.units",0.00591620270018129
"28028","8222","mean.units",0.00686026753362295
"28029","8223","mean.units",0.00658811696007938
"28030","8224","mean.units",0.00662703101183088
"28031","8225","mean.units",0.00721314761257815
"28032","8226","mean.units",0.00664796166800456
"28033","8227","mean.units",0.00546616731376868
"28034","8228","mean.units",0.00755191250108273
"28035","8229","mean.units",0.00805009803396183
"28036","823","mean.units",0.00652676142603289
"28037","8230","mean.units",0.0059829161148246
"28038","8231","mean.units",0.0080204076486324
"28039","8232","mean.units",0.00656074170981567
"28040","8233","mean.units",0.00661766893954768
"28041","8234","mean.units",0.00808195818651451
"28042","8235","mean.units",0.00737684952883195
"28043","8236","mean.units",0.00628005660760491
"28044","8237","mean.units",0.00633164079737088
"28045","8238","mean.units",0.00725393971253168
"28046","8239","mean.units",0.00949718609174242
"28047","824","mean.units",0.00784701603811557
"28048","8240","mean.units",0.0101884483876348
"28049","8241","mean.units",0.00867683896351805
"28050","8242","mean.units",0.00844800494215875
"28051","8243","mean.units",0.00852825451464445
"28052","8244","mean.units",0.00733000071180314
"28053","8245","mean.units",0.00763624910190676
"28054","8246","mean.units",0.00826979289209349
"28055","8247","mean.units",0.0093959652175662
"28056","8248","mean.units",0.00636097483538914
"28057","8249","mean.units",0.00676578793875362
"28058","825","mean.units",0.00775151671792382
"28059","8250","mean.units",0.00710544496512153
"28060","8251","mean.units",0.00721632586197264
"28061","8252","mean.units",0.00786589274291141
"28062","8253","mean.units",0.00639992335226454
"28063","8254","mean.units",0.00699979509696677
"28064","8255","mean.units",0.00636268980122178
"28065","8256","mean.units",0.00596931711372379
"28066","8257","mean.units",0.00636100500715042
"28067","8258","mean.units",0.00587085878238602
"28068","8259","mean.units",0.00750669916994659
"28069","826","mean.units",0.0069128760100405
"28070","8260","mean.units",0.00690049288685975
"28071","8261","mean.units",0.00674215049528434
"28072","8262","mean.units",0.00931765209613774
"28073","8263","mean.units",0.00995865500009371
"28074","8264","mean.units",0.00679312158434726
"28075","8265","mean.units",0.00789969205640669
"28076","8266","mean.units",0.0119087541953135
"28077","8267","mean.units",0.00695321948604718
"28078","8268","mean.units",0.00887921898358579
"28079","8269","mean.units",0.00786573717565155
"28080","827","mean.units",0.00728960795759309
"28081","8270","mean.units",0.00651926824643711
"28082","8271","mean.units",0.00703497720558131
"28083","8272","mean.units",0.00757027294428971
"28084","8273","mean.units",0.00751170698565452
"28085","8274","mean.units",0.00665204186276212
"28086","8275","mean.units",0.00725879401550739
"28087","8276","mean.units",0.00596265454637413
"28088","8277","mean.units",0.00782168151260111
"28089","8278","mean.units",0.00685494239703442
"28090","8279","mean.units",0.0076360226666115
"28091","828","mean.units",0.00763339617172511
"28092","8280","mean.units",0.00717399375643859
"28093","8281","mean.units",0.00761350209102587
"28094","8282","mean.units",0.00738467446413054
"28095","8283","mean.units",0.00799640237331106
"28096","8284","mean.units",0.00948728008705843
"28097","8285","mean.units",0.0100477156364993
"28098","8286","mean.units",0.00835815976507107
"28099","8287","mean.units",0.00678622054946195
"28100","8288","mean.units",0.00601596533826838
"28101","8289","mean.units",0.00881361613828225
"28102","829","mean.units",0.0066820596149106
"28103","8290","mean.units",0.00737490773291584
"28104","8291","mean.units",0.0063985405723678
"28105","8292","mean.units",0.00841097469569947
"28106","8293","mean.units",0.00788927668387751
"28107","8294","mean.units",0.00794714699542786
"28108","8295","mean.units",0.00726739581551198
"28109","8296","mean.units",0.0049635073603089
"28110","8297","mean.units",0.00717096560902304
"28111","8298","mean.units",0.0090492795099187
"28112","8299","mean.units",0.00895197333065219
"28113","83","mean.units",0.00779236988545049
"28114","830","mean.units",0.0083813295736936
"28115","8300","mean.units",0.00693434862062319
"28116","8301","mean.units",0.00790773735303359
"28117","8302","mean.units",0.0086517574201122
"28118","8303","mean.units",0.00946070532138376
"28119","8304","mean.units",0.00846410594009491
"28120","8305","mean.units",0.00634439341014559
"28121","8306","mean.units",0.00619822300377101
"28122","8307","mean.units",0.00630053282951822
"28123","8308","mean.units",0.00639023577094772
"28124","8309","mean.units",0.00730715101390607
"28125","831","mean.units",0.0084623655923312
"28126","8310","mean.units",0.00793772775483174
